tick,timestamp,tier,rule_id,urgency,urgency_reason,global_pattern,disrupted_nodes,decision,response_time,modification_factor,n_instructions,instructions_summary,rationale,scenario_id
216,2026-01-31 12:00,retail,R8,normal,Gangguan logistik bersifat lokal dan dapat diatasi,0|0|0|1|0,wholesaler,accept,0.303,1.0,1,demand_estimate ×0.95,"Store Manager menerima rekomendasi coordinator (R8, urgency=normal)",15
252,2026-01-31 21:00,farm,R12,high,Produksi dan distribusi terganggu secara bersamaan,0|1|0|1|0,farm|wholesaler,timeout,2.087,1.0,2,outgoing_orders ×0.75; production_capacity ×1.05,Farm Manager tidak merespons dalam 2.0h → auto-accept,15
252,2026-01-31 21:00,wholesaler,R12,high,Produksi dan distribusi terganggu secara bersamaan,0|1|0|1|0,farm|wholesaler,accept,1.3,1.0,2,distribution_capacity ×0.85; delivery_schedule='rerouted',"Distribution Manager menerima rekomendasi coordinator (R12, urgency=high)",15
288,2026-02-01 06:00,wholesaler,R8,normal,Gangguan logistik bersifat lokal dan dapat diatasi,0|0|0|1|0,wholesaler,accept,1.398,1.0,2,delivery_schedule='rerouted'; pending_shipments ×0.85,"Distribution Manager menerima rekomendasi coordinator (R8, urgency=normal)",15
288,2026-02-01 06:00,retail,R8,normal,Gangguan logistik bersifat lokal dan dapat diatasi,0|0|0|1|0,wholesaler,accept,0.332,1.0,1,demand_estimate ×0.95,"Store Manager menerima rekomendasi coordinator (R8, urgency=normal)",15
324,2026-02-01 15:00,farm,R12,high,Produksi dan distribusi terganggu secara bersamaan,0|1|0|1|0,farm|wholesaler,accept,1.452,1.0,2,outgoing_orders ×0.75; production_capacity ×1.05,"Farm Manager menerima rekomendasi coordinator (R12, urgency=high)",15
324,2026-02-01 15:00,wholesaler,R12,high,Produksi dan distribusi terganggu secara bersamaan,0|1|0|1|0,farm|wholesaler,accept,0.737,1.0,2,distribution_capacity ×0.85; delivery_schedule='rerouted',"Distribution Manager menerima rekomendasi coordinator (R12, urgency=high)",15
328,2026-02-01 16:00,farm,R12,high,Produksi dan distribusi terganggu secara bersamaan,0|1|0|1|0,farm|wholesaler,accept,0.403,1.0,2,outgoing_orders ×0.75; production_capacity ×1.05,"Farm Manager menerima rekomendasi coordinator (R12, urgency=high)",15
328,2026-02-01 16:00,wholesaler,R12,high,Produksi dan distribusi terganggu secara bersamaan,0|1|0|1|0,farm|wholesaler,accept,1.239,1.0,2,distribution_capacity ×0.85; delivery_schedule='rerouted',"Distribution Manager menerima rekomendasi coordinator (R12, urgency=high)",15
360,2026-02-02 00:00,wholesaler,R8,normal,Gangguan logistik bersifat lokal dan dapat diatasi,0|0|0|1|0,wholesaler,accept,1.168,1.0,2,delivery_schedule='rerouted'; pending_shipments ×0.85,"Distribution Manager menerima rekomendasi coordinator (R8, urgency=normal)",15
360,2026-02-02 00:00,retail,R8,normal,Gangguan logistik bersifat lokal dan dapat diatasi,0|0|0|1|0,wholesaler,accept,0.342,1.0,1,demand_estimate ×0.95,"Store Manager menerima rekomendasi coordinator (R8, urgency=normal)",15
